image_path,object,correct_answer,predicted_color,logprob_pred_token,logprob_correct_token,correct_in_top_k,calibration,response_label,intro_position,stimulus_type,manipulation_color,target_color,variant_region,percent_colored,variant_label,mode
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/van_1_74c49701_resized_blue/FG_020_seq.png,van,blue,blue,-0.6129530668258667,-10.987953186035156,False,,blue,last,correct_prior,blue,blue,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/canary_3_aef458ff_resized_brown/FG_080_seq.png,canary,brown,brown,-0.0604618117213249,-10.52139949798584,False,,brown,last,correct_prior,brown,brown,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/kangaroo_1_ea795cb8_resized_brown/FG_060_seq.png,kangaroo,brown,brown,-0.0922711715102195,-10.467270851135254,False,,brown,last,correct_prior,brown,brown,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bluejay_3_21fbbc11_resized_blue/FG_030_seq.png,bluejay,blue,blue,-0.2152811586856842,-10.93403148651123,False,,blue,last,correct_prior,blue,blue,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/acorn_1_7af9cac8_resized_brown/FG_080_seq.png,acorn,brown,brown,-0.088264986872673,-10.580452919006348,False,,brown,last,correct_prior,brown,brown,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/daisy_2_9f5fd00f_resized_yellow/FG_060_seq.png,daisy,yellow,yellow,-0.0568207614123821,-9.8224458694458,False,,yellow,last,correct_prior,yellow,yellow,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cheeseburger_1_57791783_resized_brown/FG_030_seq.png,cheeseburger,brown,brown,-0.3737944960594177,-10.389419555664062,False,,brown,last,correct_prior,brown,brown,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/great_white_shark_4_c223edfe_resized_grey/FG_100_seq.png,great white shark,grey,grey,-0.1868615001440048,-14.620454788208008,False,,grey,last,correct_prior,grey,grey,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Chesapeake_Bay_retriever_1_228639e9_resized_brown/FG_050_seq.png,chesapeake bay retriever,brown,black,-0.7022053003311157,-11.249080657958984,False,,black,last,correct_prior,brown,brown,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/crane_(machine)_2_21afd981_resized_yellow/FG_040_seq.png,crane,yellow,yellow,-0.0926450341939926,-10.467644691467283,False,,yellow,last,correct_prior,yellow,yellow,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/iguana_2_a2663064_resized_green/BG_020_seq.png,iguana,white,white,-0.2600433826446533,-11.728793144226074,False,,white,last,correct_prior,green,white,BG,20,BG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/seaweed_3_a20cdafe_resized_green/FG_000_seq.png,seaweed,white,white,-0.9324392676353456,-11.948063850402832,False,,white,last,correct_prior,green,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/palm_tree_3_036de81c_resized_green/FG_000_seq.png,palm tree,white,black,-0.2107062488794326,-13.58961296081543,False,,black,last,correct_prior,green,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/hartebeest_3_57d59c1c_resized_brown/FG_020_seq.png,hartebeest,brown,brown,-0.4969305098056793,-10.762555122375488,False,,brown,last,correct_prior,brown,brown,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/camel_1_d4d473fe_resized_brown/FG_005_seq.png,camel,brown,brown,-0.7624191641807556,-10.965543746948242,False,,brown,last,correct_prior,brown,brown,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tiger_5_875b6e5b_resized_orange/BG_040_seq.png,tiger,white,black,-0.7265780568122864,-12.320327758789062,False,,black,last,correct_prior,orange,white,BG,40,BG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bagel_2_be16f710_resized_brown/FG_050_seq.png,bagel,brown,brown,-0.1803730130195617,-10.305373191833496,False,,brown,last,correct_prior,brown,brown,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/beets_2_c2d2422e_resized_red/FG_090_seq.png,beets,red,red,-0.0556662566959857,-10.516603469848633,False,,red,last,correct_prior,red,red,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/goat_2_b434b750_resized_brown/FG_100_seq.png,goat,brown,brown,-0.0414088666439056,-10.34609603881836,False,,brown,last,correct_prior,brown,brown,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/forklift_3_0064e694_resized_yellow/FG_090_seq.png,forklift,yellow,yellow,-0.020082127302885,-10.012269973754885,False,,yellow,last,correct_prior,yellow,yellow,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/owl_1_e67fcb60_resized_brown/FG_070_seq.png,owl,brown,brown,-0.0805216282606124,-10.486771583557127,False,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/hippopotamus_3_8a2a39de_resized_grey/FG_005_seq.png,hippopotamus,grey,white,-0.3010563254356384,-15.765899658203123,False,,white,last,correct_prior,grey,grey,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/crane_(machine)_2_21afd981_resized_yellow/FG_030_seq.png,crane,yellow,yellow,-0.2091693580150604,-10.373231887817385,False,,yellow,last,correct_prior,yellow,yellow,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Chesapeake_Bay_retriever_1_228639e9_resized_brown/FG_060_seq.png,chesapeake bay retriever,brown,black,-0.6938639879226685,-11.25636386871338,False,,black,last,correct_prior,brown,brown,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/koala_4_ae2c3b57_resized_grey/BG_040_seq.png,koala,white,white,-0.0861548706889152,-11.34396743774414,False,,white,last,correct_prior,grey,white,BG,40,BG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/lawn_mower_5_d5f853d5_resized_green/FG_020_seq.png,lawn mower,green,green,-0.2967492938041687,-12.257686614990234,False,,green,last,correct_prior,green,green,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/binoculars_4_13f723de_resized_green/FG_010_seq.png,binoculars,green,white,-0.8863813281059265,-12.413724899291992,False,,white,last,correct_prior,green,green,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/turnip_4_3a2c25f4_resized_purple/BG_100_seq.png,turnip,white,white,-0.1603787690401077,-10.629128456115724,False,,white,last,correct_prior,purple,white,BG,100,BG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cabbage_butterfly_1_52c830b7_resized_orange/BG_060_seq.png,cabbage butterfly,white,white,-0.5568875074386597,-11.47876262664795,False,,white,last,correct_prior,orange,white,BG,60,BG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/jaguar_4_a2624ff9_resized_yellow/FG_050_seq.png,jaguar,yellow,yellow,-0.1171878725290298,-10.4921875,False,,yellow,last,correct_prior,yellow,yellow,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/dial_telephone_1_dbd034ae_resized_red/FG_005_seq.png,dial telephone,red,white,-0.3693736493587494,-11.931873321533203,False,,white,last,correct_prior,red,red,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/oriole_4_adc2a1f9_resized_brown/FG_020_seq.png,oriole,brown,brown,-0.5432305932044983,-10.715106010437012,False,,brown,last,correct_prior,brown,brown,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bluejay_3_21fbbc11_resized_blue/FG_090_seq.png,bluejay,blue,blue,-0.0661917924880981,-11.089629173278809,False,,blue,last,correct_prior,blue,blue,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/butternut_squash_4_cca6a1a8_resized_green/FG_030_seq.png,butternut squash,green,green,-0.2678414583206177,-11.412372589111328,False,,green,last,correct_prior,green,green,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bullfrog_4_55480f4e_resized_green/FG_055_seq.png,bullfrog,green,green,-0.0849832817912101,-11.569357872009276,False,,green,last,correct_prior,green,green,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/sea_lion_5_5968e630_resized_brown/FG_070_seq.png,sea lion,brown,brown,-0.0390095151960849,-10.60150909423828,False,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/shark_5_3fe7d0c2_resized_grey/FG_100_seq.png,shark,grey,grey,-0.146043449640274,-14.32573127746582,False,,grey,last,correct_prior,grey,grey,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/folding_chair_4_95b3cc8f_resized_blue/FG_040_seq.png,folding chair,blue,blue,-0.0721911713480949,-10.89250373840332,False,,blue,last,correct_prior,blue,blue,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/otter_3_34461c24_resized_brown/FG_055_seq.png,otter,brown,brown,-0.0730067864060401,-10.174569129943848,False,,brown,last,correct_prior,brown,brown,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tow_truck_3_3fb95fa0_resized_brown/FG_050_seq.png,tow truck,brown,brown,-0.0874575898051261,-10.353082656860352,False,,brown,last,correct_prior,brown,brown,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/carrot_1_c288d230_resized_orange/BG_080_seq.png,carrot,white,white,-0.1624989062547683,-11.201560974121094,False,,white,last,correct_prior,orange,white,BG,80,BG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/asparagus_3_14687666_resized_green/FG_000_seq.png,asparagus,white,white,-0.3270314633846283,-11.162968635559082,False,,white,last,correct_prior,green,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/spotted_salamander_3_9fbddb37_resized_brown/FG_010_seq.png,spotted salamander,brown,brown,-0.837621808052063,-11.111059188842772,False,,brown,last,correct_prior,brown,brown,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/piano_4_cec4205a_resized_brown/FG_070_seq.png,piano,brown,brown,-0.0684679895639419,-10.45909309387207,False,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/sewing_machine_5_3e33c5c8_resized_brown/FG_000_seq.png,sewing machine,white,black,-0.3289209902286529,-13.0359525680542,False,,black,last,correct_prior,brown,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/anemone_fish_3_af22384e_resized_orange/BG_020_seq.png,anemone fish,white,white,-0.5599459409713745,-11.684946060180664,False,,white,last,correct_prior,orange,white,BG,20,BG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/fox_2_52cadfa8_resized_orange/FG_100_seq.png,fox,orange,orange,-0.0405414216220378,-11.040541648864746,False,,orange,last,correct_prior,orange,orange,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/toad_3_f4ffdad4_resized_green/FG_060_seq.png,toad,green,green,-0.0161901265382766,-11.742753028869627,False,,green,last,correct_prior,green,green,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/canary_3_aef458ff_resized_brown/FG_030_seq.png,canary,brown,brown,-0.3677153587341308,-10.617715835571287,False,,brown,last,correct_prior,brown,brown,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/axolotl_4_154164db_resized_pink/FG_060_seq.png,axolotl,pink,pink,-0.0199318602681159,-9.62930679321289,False,,pink,last,correct_prior,pink,pink,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/grapefruit_2_40b2df77_resized_orange/FG_005_seq.png,grapefruit,orange,orange,-0.4296378791332245,-10.101512908935549,False,,orange,last,correct_prior,orange,orange,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Loafer_3_c6f11fa7_resized_brown/BG_040_seq.png,loafer,white,white,-0.5422688722610474,-11.159456253051758,False,,white,last,correct_prior,brown,white,BG,40,BG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/moth_1_90c32965_resized_brown/BG_100_seq.png,moth,white,white,-0.2048529088497162,-11.157978057861328,False,,white,last,correct_prior,brown,white,BG,100,BG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/worm_1_69c913c2_resized_brown/FG_070_seq.png,worm,brown,brown,-0.0789458230137825,-10.407071113586426,False,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cow_1_796fbd68_resized_brown/FG_030_seq.png,cow,brown,brown,-0.1596686094999313,-10.612793922424316,False,,brown,last,correct_prior,brown,brown,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/walnut_2_a1599b1b_resized_brown/FG_040_seq.png,walnut,brown,brown,-0.150719404220581,-10.46321964263916,False,,brown,last,correct_prior,brown,brown,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/carrot_1_c288d230_resized_orange/FG_040_seq.png,carrot,orange,orange,-0.1383135765790939,-10.747688293457031,False,,orange,last,correct_prior,orange,orange,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/axolotl_4_154164db_resized_pink/FG_010_seq.png,axolotl,pink,pink,-0.3984585404396057,-10.06252098083496,False,,pink,last,correct_prior,pink,pink,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cockroach_1_057b48ee_resized_brown/FG_050_seq.png,cockroach,brown,brown,-0.108691781759262,-10.475879669189451,False,,brown,last,correct_prior,brown,brown,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/vulture_1_2086d1c1_resized_brown/FG_000_seq.png,vulture,white,white,-0.6610487699508667,-11.653236389160156,False,,white,last,correct_prior,brown,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/forklift_3_0064e694_resized_yellow/FG_055_seq.png,forklift,yellow,yellow,-0.032016672194004,-10.00076675415039,False,,yellow,last,correct_prior,yellow,yellow,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Band_Aid_1_e73eed92_resized_pink/FG_005_seq.png,band aid,pink,white,-0.2179257571697235,-10.991363525390623,False,,white,last,correct_prior,pink,pink,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/oak_3_6df01d6f_resized_green/FG_030_seq.png,oak,green,green,-0.4031699895858764,-12.137544631958008,False,,green,last,correct_prior,green,green,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/fawn_4_29ccbd0c_resized_brown/FG_100_seq.png,fawn,brown,brown,-0.0308947619050741,-10.351207733154297,False,,brown,last,correct_prior,brown,brown,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bear_4_e0d25554_resized_brown/FG_080_seq.png,bear,brown,brown,-0.0584772229194641,-10.402227401733398,False,,brown,last,correct_prior,brown,brown,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/squirrel_3_065470ea_resized_brown/FG_020_seq.png,squirrel,brown,brown,-0.4355098605155945,-10.38863468170166,False,,brown,last,correct_prior,brown,brown,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/toad_3_f4ffdad4_resized_green/FG_030_seq.png,toad,green,green,-0.0401224792003631,-11.696372032165527,False,,green,last,correct_prior,green,green,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/rubber_eraser_4_d9f7256e_resized_pink/BG_080_seq.png,rubber eraser,white,white,-0.366262674331665,-10.600637435913086,False,,white,last,correct_prior,pink,white,BG,80,BG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/pine_5_81b3902d_resized_green/FG_100_seq.png,pine,green,green,-0.108353391289711,-11.694291114807127,False,,green,last,correct_prior,green,green,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/gas_pump_5_beef7f46_resized_red/FG_090_seq.png,gas pump,red,red,-0.0447788089513778,-10.87290382385254,False,,red,last,correct_prior,red,red,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/dingo_2_26a21c78_resized_grey/FG_080_seq.png,dingo,grey,grey,-0.0812891498208046,-13.831289291381836,False,,grey,last,correct_prior,grey,grey,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/lettuce_1_3a765877_resized_green/FG_055_seq.png,lettuce,green,green,-0.0334607549011707,-11.74439811706543,False,,green,last,correct_prior,green,green,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Christmas_stocking_3_6e1cfabe_resized_red/FG_040_seq.png,christmas stocking,red,red,-0.1977054327726364,-10.893017768859863,False,,red,last,correct_prior,red,red,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/lobster_5_2bf42fc8_resized_red/FG_070_seq.png,lobster,red,red,-0.0532004311680793,-11.514138221740724,False,,red,last,correct_prior,red,red,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/basketball_3_e20e77ec_resized_orange/FG_080_seq.png,basketball,orange,orange,-0.1183259561657905,-10.571451187133787,False,,orange,last,correct_prior,orange,orange,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/goat_2_b434b750_resized_brown/FG_055_seq.png,goat,brown,brown,-0.1294908374547958,-10.527928352355955,False,,brown,last,correct_prior,brown,brown,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/pool_table_2_12b5c00d_resized_brown/BG_080_seq.png,pool table,white,brown,-0.4532392024993896,-12.418083190917969,False,,brown,last,correct_prior,brown,white,BG,80,BG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/rocket_3_1f9b123d_resized_red/FG_030_seq.png,rocket,red,red,-0.5507535338401794,-11.292941093444824,False,,red,last,correct_prior,red,red,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/curly-coated_retriever_2_2190a917_resized_brown/FG_090_seq.png,curly-coated retriever,brown,brown,-0.0315328054130077,-11.062783241271973,False,,brown,last,correct_prior,brown,brown,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/orangutan_1_36d17755_resized_orange/FG_070_seq.png,orangutan,orange,orange,-0.0811586901545524,-11.338971138000488,False,,orange,last,correct_prior,orange,orange,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/otter_3_34461c24_resized_brown/FG_005_seq.png,otter,brown,white,-0.6123292446136475,-10.831079483032228,False,,white,last,correct_prior,brown,brown,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/chinese_lantern_3_224eff52_resized_red/BG_040_seq.png,chinese lantern,white,white,-0.3463617265224457,-11.455737113952637,False,,white,last,correct_prior,red,white,BG,40,BG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/pine_5_81b3902d_resized_green/FG_040_seq.png,pine,green,green,-0.3927980661392212,-11.54904842376709,False,,green,last,correct_prior,green,green,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/grapefruit_2_40b2df77_resized_orange/BG_060_seq.png,grapefruit,white,white,-0.56413334608078,-11.361008644104004,False,,white,last,correct_prior,orange,white,BG,60,BG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/crane_(machine)_2_21afd981_resized_yellow/FG_070_seq.png,crane,yellow,yellow,-0.0220153480768203,-10.506390571594238,False,,yellow,last,correct_prior,yellow,yellow,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/wombat_3_9263a7ff_resized_brown/FG_030_seq.png,wombat,brown,brown,-0.3408425748348236,-10.551779747009276,False,,brown,last,correct_prior,brown,brown,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/gun_2_c10308e4_resized_brown/FG_010_seq.png,gun,brown,white,-0.9721291065216064,-11.706503868103027,False,,white,last,correct_prior,brown,brown,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/lycaenid_2_e1c5f46f_resized_brown/FG_055_seq.png,lycaenid,brown,brown,-0.0861096978187561,-10.24236011505127,False,,brown,last,correct_prior,brown,brown,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/basketball_3_e20e77ec_resized_orange/FG_055_seq.png,basketball,orange,orange,-0.1920321732759475,-10.465469360351562,False,,orange,last,correct_prior,orange,orange,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/penguin_4_ae245348_resized_orange/FG_010_seq.png,penguin,orange,black,-0.7601004838943481,-11.72103786468506,False,,black,last,correct_prior,orange,orange,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/truck_2_1ea04782_resized_red/BG_020_seq.png,truck,white,white,-0.2385036796331405,-11.160378456115724,False,,white,last,correct_prior,red,white,BG,20,BG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/mouse_2_cf4ddb3c_resized_grey/FG_100_seq.png,mouse,grey,grey,-0.0525670200586319,-13.208817481994627,False,,grey,last,correct_prior,grey,grey,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/plastic_bag_1_60b6235f_resized_blue/FG_090_seq.png,plastic bag,blue,blue,-0.0176464542746543,-10.83795928955078,False,,blue,last,correct_prior,blue,blue,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/pineapple_1_e8276ff2_resized_green/FG_090_seq.png,pineapple,green,green,-0.0110610658302903,-11.84699821472168,False,,green,last,correct_prior,green,green,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/little_blue_heron_4_775a9164_resized_grey/FG_000_seq.png,little heron,white,white,-0.6176445484161377,-11.43795680999756,False,,white,last,correct_prior,grey,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cheese_1_78f6ea0b_resized_yellow/FG_020_seq.png,cheese,yellow,yellow,-0.1107837408781051,-9.813908576965332,False,,yellow,last,correct_prior,yellow,yellow,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/waffle_iron_1_2f147e81_resized_red/FG_005_seq.png,waffle iron,red,white,-0.5639278888702393,-12.57174015045166,False,,white,last,correct_prior,red,red,FG,5,FG 5% (seq),seq
